nct_id,brief_title,overall_status,phase,start_date,completion_date,enrollment,sponsor_name,lead_or_collaborator,start_year,who_gap_period,condition,status_clean,enrollment_capped,sponsor_category,duration_months
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,U.S. Air Force Office of the Surgeon General,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,U.S. Air Force Office of the Surgeon General,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,U.S. Air Force Office of the Surgeon General,collaborator,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,Emergency Medicine Foundation,collaborator,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Academic/Research,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,Emergency Medicine Foundation,collaborator,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Academic/Research,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,59th Medical Wing,lead,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,59th Medical Wing,lead,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,Emergency Medicine Foundation,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Academic/Research,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,59th Medical Wing,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,59th Medical Wing,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Industry,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,Emergency Medicine Foundation,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus infection,Completed,139.0,Academic/Research,11.0
NCT00822692,Trial of Septra for Uncomplicated Skin Abscesses in Patients at Risk for Community Acquired Methicillin-Resistant Staphylococcus Aureus Infection,COMPLETED,,2008-07-31,2009-06-30,139.0,U.S. Air Force Office of the Surgeon General,collaborator,2008.0,Pre-WHO GAP,abscess,Completed,139.0,Industry,11.0
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,Completed,100.0,Industry,136.0
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,Completed,100.0,Industry,136.0
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,Completed,100.0,Industry,136.0
NCT01438515,Randomized Controlled Trial of Standard Versus Systemic Decolonization Therapy for the Eradication of Methicillin-resistant Staphylococcus Aureus (MRSA) Colonization,COMPLETED,,2008-08-31,2019-12-31,100.0,Horizon Health Network,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,Completed,100.0,Industry,136.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,150.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection,,1200.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection,,1200.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,1200.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,1200.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl,,150.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,150.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection,,1200.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl,,150.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl infection,,1200.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,1200.0,Academic/Research,63.0
NCT00773799,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community,UNKNOWN,,2008-10-31,2014-01-31,1200.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,1200.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,150.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus,,150.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl,,150.0,Academic/Research,63.0
NCT00773864,Mastering Hospital Antimicrobial Resistance and Its Spread Into the Community-Healthcare Workers,UNKNOWN,,2008-10-31,2014-01-31,150.0,Tel-Aviv Sourasky Medical Center,lead,2008.0,Pre-WHO GAP,esbl,,150.0,Academic/Research,63.0
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae,Completed,,Academic/Research,20.0
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae,Completed,,Academic/Research,20.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae,Completed,,Academic/Research,20.0
NCT00753558,Selective Digestive Decontamination in Carriers of Carbapenem-resistant Klebsiella Pneumoniae,COMPLETED,,2008-11-30,2010-07-31,,Soroka University Medical Center,lead,2008.0,Pre-WHO GAP,carriage of carbapemen-resistant klebsialle pneumoniae,Completed,,Academic/Research,20.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Pfizer,lead,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Jackson Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Sparrow Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Industry,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,University of Louisville,collaborator,2008.0,Pre-WHO GAP,hospital-acquired pneumonia,Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Henry Ford Hospital,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Academic/Research,55.0
NCT01561469,Evaluation of Patients With Methicillin-Resistant Staphylococcus Aureus Hospital-Acquired Pneumonia Treated With Linezolid or Vancomycin,COMPLETED,,2008-11-30,2013-06-30,188.0,Summa Health System,collaborator,2008.0,Pre-WHO GAP,methicillin-resistant staphylococcus aureus (mrsa),Completed,188.0,Industry,55.0
